?cls	?xref
<http://purl.obolibrary.org/obo/CL_1000482>	"FMA:83390"
<http://purl.obolibrary.org/obo/CL_0002155>	"FMA:81099"
<http://purl.obolibrary.org/obo/CL_0002265>	"FMA:268744"
<http://purl.obolibrary.org/obo/CL_1000344>	"FMA:263106"
<http://purl.obolibrary.org/obo/CL_0000676>	"BTO:0001033"
<http://purl.obolibrary.org/obo/CL_0002321>	"WBbt:0007028"
<http://purl.obolibrary.org/obo/CL_0002321>	"FMA:82840"
<http://purl.obolibrary.org/obo/CL_0002321>	"CALOHA:TS-0263"
<http://purl.obolibrary.org/obo/CL_0000371>	"MESH:D011523"
<http://purl.obolibrary.org/obo/CL_0002383>	"FAO:0000033"
<http://purl.obolibrary.org/obo/CL_1000746>	"KUPO:0001036"
<http://purl.obolibrary.org/obo/CL_0002180>	"FMA:63464"
<http://purl.obolibrary.org/obo/CL_4023083>	"ILX:0777213"
<http://purl.obolibrary.org/obo/CL_1000456>	"FMA:72142"
<http://purl.obolibrary.org/obo/CL_0002229>	"FMA:69079"
<http://purl.obolibrary.org/obo/CL_1001213>	"KUPO:0001079"
<http://purl.obolibrary.org/obo/CL_0002661>	"FMA:87168"
<http://purl.obolibrary.org/obo/CL_0002202>	"FMA:66816"
<http://purl.obolibrary.org/obo/CL_0002182>	"FMA:62949"
<http://purl.obolibrary.org/obo/CL_1001581>	"CALOHA:TS-1258"
<http://purl.obolibrary.org/obo/CL_0002196>	"FMA:86576"
<http://purl.obolibrary.org/obo/CL_0002196>	"BTO:0004270"
<http://purl.obolibrary.org/obo/CL_1000371>	"FMA:263172"
<http://purl.obolibrary.org/obo/CL_1000358>	"FMA:263138"
<http://purl.obolibrary.org/obo/CL_1000481>	"FMA:83388"
<http://purl.obolibrary.org/obo/CL_0002215>	"FMA:84416"
<http://purl.obolibrary.org/obo/CL_1000316>	"FMA:263042"
<http://purl.obolibrary.org/obo/CL_1000280>	"FMA:15663"
<http://purl.obolibrary.org/obo/CL_0000035>	"FMA:70569"
<http://purl.obolibrary.org/obo/CL_1001573>	"CALOHA:TS-2398"
<http://purl.obolibrary.org/obo/CL_1001587>	"CALOHA:TS-1273"
<http://purl.obolibrary.org/obo/CL_1000377>	"FMA:263184"
<http://purl.obolibrary.org/obo/CL_1000302>	"FMA:261277"
<http://purl.obolibrary.org/obo/CL_1000893>	"KUPO:0001031"
<http://purl.obolibrary.org/obo/CL_0002146>	"FMA:70658"
<http://purl.obolibrary.org/obo/CL_0002256>	"FMA:84188"
<http://purl.obolibrary.org/obo/CL_1000405>	"FMA:63602"
<http://purl.obolibrary.org/obo/CL_0002311>	"FMA:83096"
<http://purl.obolibrary.org/obo/CL_0000419>	"BTO:0003039"
<http://purl.obolibrary.org/obo/CL_0002249>	"FMA:75620"
<http://purl.obolibrary.org/obo/CL_0002076>	"FMA:69075"
<http://purl.obolibrary.org/obo/CL_0000515>	"FMA:84799"
<http://purl.obolibrary.org/obo/CL_0000043>	"CALOHA:TS-0688"
<http://purl.obolibrary.org/obo/CL_0000043>	"BTO:0001026"
<http://purl.obolibrary.org/obo/CL_1000308>	"FMA:261289"
<http://purl.obolibrary.org/obo/CL_1000362>	"FMA:263154"
<http://purl.obolibrary.org/obo/CL_0002069>	"FMA:67909"
<http://purl.obolibrary.org/obo/CL_1000276>	"FMA:15058"
<http://purl.obolibrary.org/obo/CL_0003015>	"https://orcid.org/0000-0002-5260-9315"
<http://purl.obolibrary.org/obo/CL_0003015>	"https://orcid.org/0000-0001-7258-9596"
<http://purl.obolibrary.org/obo/CL_0002235>	"FMA:74266"
<http://purl.obolibrary.org/obo/CL_1001610>	"CALOHA:TS-2109"
<http://purl.obolibrary.org/obo/CL_0002317>	"FMA:75808"
<http://purl.obolibrary.org/obo/CL_0002652>	"FMA:67759"
<http://purl.obolibrary.org/obo/CL_1001066>	"KUPO:0001098"
<http://purl.obolibrary.org/obo/CL_0002297>	"FMA:72211"
<http://purl.obolibrary.org/obo/CL_1000349>	"FMA:263120"
<http://purl.obolibrary.org/obo/CL_0002645>	"FMA:70629"
<http://purl.obolibrary.org/obo/CL_1001287>	"KUPO:0001073"
<http://purl.obolibrary.org/obo/CL_1000285>	"FMA:17521"
<http://purl.obolibrary.org/obo/CL_0002597>	"KUPO:0001122"
<http://purl.obolibrary.org/obo/CL_0002658>	"FMA:87194"
<http://purl.obolibrary.org/obo/CL_0000635>	"FMA:75725"
<http://purl.obolibrary.org/obo/CL_1001578>	"CALOHA:TS-1254"
<http://purl.obolibrary.org/obo/CL_0002172>	"FMA:79797"
<http://purl.obolibrary.org/obo/CL_0000549>	"FMA:83505"
<http://purl.obolibrary.org/obo/CL_1000695>	"KUPO:0001106"
<http://purl.obolibrary.org/obo/CL_0000917>	"BTO:0004793"
<http://purl.obolibrary.org/obo/CL_0000917>	"FMA:84793"
<http://purl.obolibrary.org/obo/CL_0000917>	"BTO:0004888"
<http://purl.obolibrary.org/obo/CL_1000367>	"FMA:263164"
<http://purl.obolibrary.org/obo/CL_1000438>	"FMA:70562"
<http://purl.obolibrary.org/obo/CL_1001601>	"CALOHA:TS-2177"
<http://purl.obolibrary.org/obo/CL_1000681>	"KUPO:0001091"
<http://purl.obolibrary.org/obo/CL_0009086>	"EFO:0010667"
<http://purl.obolibrary.org/obo/CL_0002178>	"FMA:62948"
<http://purl.obolibrary.org/obo/CL_0010021>	"MESH:D032386"
<http://purl.obolibrary.org/obo/CL_1001126>	"KUPO:0001069"
<http://purl.obolibrary.org/obo/CL_0000437>	"BTO:0002482"
<http://purl.obolibrary.org/obo/CL_0000437>	"FMA:83100"
<http://purl.obolibrary.org/obo/CL_0002270>	"FMA:62941"
<http://purl.obolibrary.org/obo/CL_0002284>	"FMA:63209"
<http://purl.obolibrary.org/obo/CL_0002308>	"FMA:70657"
<http://purl.obolibrary.org/obo/CL_1000612>	"KUPO:0001021"
<http://purl.obolibrary.org/obo/CL_1000322>	"FMA:263058"
<http://purl.obolibrary.org/obo/CL_0000668>	"FMA:84638"
<http://purl.obolibrary.org/obo/CL_0000668>	"BTO:0002174"
<http://purl.obolibrary.org/obo/CL_0002276>	"FMA:85400"
<http://purl.obolibrary.org/obo/CL_1000715>	"KUPO:0001131"
<http://purl.obolibrary.org/obo/CL_1000465>	"FMA:74319"
<http://purl.obolibrary.org/obo/CL_1001052>	"KUPO:0001084"
<http://purl.obolibrary.org/obo/CL_0002234>	"FMA:74265"
<http://purl.obolibrary.org/obo/CL_0000833>	"FMA:84199"
<http://purl.obolibrary.org/obo/CL_1001606>	"CALOHA:TS-0385"
<http://purl.obolibrary.org/obo/CL_1001596>	"CALOHA:TS-1282"
<http://purl.obolibrary.org/obo/CL_1000340>	"FMA:263098"
<http://purl.obolibrary.org/obo/CL_0011028>	"BTO:0002771"
<http://purl.obolibrary.org/obo/CL_0002302>	"FMA:66787"
<http://purl.obolibrary.org/obo/CL_0002497>	"EMAPA:16066"
<http://purl.obolibrary.org/obo/CL_1000549>	"KUPO:0001063"
<http://purl.obolibrary.org/obo/CL_1001224>	"KUPO:0001090"
<http://purl.obolibrary.org/obo/CL_0002169>	"FMA:62303"
<http://purl.obolibrary.org/obo/CL_1000466>	"FMA:74320"
<http://purl.obolibrary.org/obo/CL_1001579>	"CALOHA:TS-1256"
<http://purl.obolibrary.org/obo/CL_1000369>	"FMA:263168"
<http://purl.obolibrary.org/obo/CL_1000479>	"FMA:83386"
<http://purl.obolibrary.org/obo/CL_1000327>	"FMA:263069"
<http://purl.obolibrary.org/obo/CL_0000225>	"FMA:68647"
<http://purl.obolibrary.org/obo/CL_1000381>	"FMA:263192"
<http://purl.obolibrary.org/obo/CL_1000437>	"FMA:70561"
<http://purl.obolibrary.org/obo/CL_1000394>	"FMA:62158"
<http://purl.obolibrary.org/obo/CL_0002636>	"FMA:263144"
<http://purl.obolibrary.org/obo/CL_0002177>	"FMA:83102"
<http://purl.obolibrary.org/obo/CL_1001320>	"KUPO:0001123"
<http://purl.obolibrary.org/obo/CL_1000706>	"KUPO:0001117"
<http://purl.obolibrary.org/obo/CL_0002150>	"FMA:83514"
<http://purl.obolibrary.org/obo/CL_0002211>	"FMA:84413"
<http://purl.obolibrary.org/obo/CL_0002211>	"BTO:0001812"
<http://purl.obolibrary.org/obo/CL_0002211>	"CALOHA:TS-0940"
<http://purl.obolibrary.org/obo/CL_0002003>	"FMA:83517"
<http://purl.obolibrary.org/obo/CL_1001590>	"CALOHA:TS-1276"
<http://purl.obolibrary.org/obo/CL_0002163>	"FMA:75726"
<http://purl.obolibrary.org/obo/CL_1000470>	"FMA:74500"
<http://purl.obolibrary.org/obo/CL_0000580>	"BTO:0003455"
<http://purl.obolibrary.org/obo/CL_0000580>	"FMA:83540"
<http://purl.obolibrary.org/obo/CL_1000373>	"FMA:263176"
<http://purl.obolibrary.org/obo/CL_1000483>	"FMA:83392"
<http://purl.obolibrary.org/obo/CL_0002142>	"FMA:70659"
<http://purl.obolibrary.org/obo/CL_0002266>	"FMA:268736"
<http://purl.obolibrary.org/obo/CL_1000318>	"FMA:263050"
<http://purl.obolibrary.org/obo/CL_1000441>	"FMA:70583"
<http://purl.obolibrary.org/obo/CL_0000415>	"FMA:72300"
<http://purl.obolibrary.org/obo/CL_0002086>	"FMA:67968"
<http://purl.obolibrary.org/obo/CL_1001214>	"KUPO:0001080"
<http://purl.obolibrary.org/obo/CL_0001070>	"MESH:D000069797"
<http://purl.obolibrary.org/obo/CL_1000424>	"FMA:69328"
<http://purl.obolibrary.org/obo/CL_0002181>	"FMA:62954"
<http://purl.obolibrary.org/obo/CL_0002216>	"FMA:84450"
<http://purl.obolibrary.org/obo/CL_0002662>	"FMA:74504"
<http://purl.obolibrary.org/obo/CL_0002183>	"FMA:62953"
<http://purl.obolibrary.org/obo/CL_1000345>	"FMA:263108"
<http://purl.obolibrary.org/obo/CL_1000359>	"FMA:263140"
<http://purl.obolibrary.org/obo/CL_1001588>	"CALOHA:TS-1274"
<http://purl.obolibrary.org/obo/CL_1000378>	"FMA:263186"
<http://purl.obolibrary.org/obo/CL_0000107>	"FMA:80121"
<http://purl.obolibrary.org/obo/CL_1000281>	"FMA:15681"
<http://purl.obolibrary.org/obo/CL_1001145>	"KUPO:0001088"
<http://purl.obolibrary.org/obo/CL_0005023>	"PMID:14699587"
<http://purl.obolibrary.org/obo/CL_0000142>	"FMA:70620"
<http://purl.obolibrary.org/obo/CL_0000142>	"BTO:0004271"
<http://purl.obolibrary.org/obo/CL_0002299>	"FMA:72210"
<http://purl.obolibrary.org/obo/CL_0002147>	"FMA:69081"
<http://purl.obolibrary.org/obo/CL_1000691>	"KUPO:0001101"
<http://purl.obolibrary.org/obo/CL_0002257>	"FMA:256167"
<http://purl.obolibrary.org/obo/CL_0002257>	"MESH:D000072637"
<http://purl.obolibrary.org/obo/CL_1000363>	"FMA:263156"
<http://purl.obolibrary.org/obo/CL_4023104>	"ILX:0770157"
<http://purl.obolibrary.org/obo/CL_1000720>	"KUPO:0001136"
<http://purl.obolibrary.org/obo/CL_0002100>	"FMA:228792"
<http://purl.obolibrary.org/obo/CL_0002210>	"FMA:84448"
<http://purl.obolibrary.org/obo/CL_1000457>	"FMA:72143"
<http://purl.obolibrary.org/obo/CL_0000516>	"FMA:54550"
<http://purl.obolibrary.org/obo/CL_1001582>	"CALOHA:TS-1261"
<http://purl.obolibrary.org/obo/CL_1000372>	"FMA:263174"
<http://purl.obolibrary.org/obo/CL_0003016>	"https://orcid.org/0000-0001-7258-9596"
<http://purl.obolibrary.org/obo/CL_0003016>	"https://orcid.org/0000-0002-5260-9315"
<http://purl.obolibrary.org/obo/CL_1001608>	"CALOHA:TS-0384"
<http://purl.obolibrary.org/obo/CL_1000286>	"FMA:17522"
<http://purl.obolibrary.org/obo/CL_0002318>	"FMA:86712"
<http://purl.obolibrary.org/obo/CL_1000442>	"FMA:70598"
<http://purl.obolibrary.org/obo/CL_1001216>	"KUPO:0001082"
<http://purl.obolibrary.org/obo/CL_0000141>	"FMA:63003"
<http://purl.obolibrary.org/obo/CL_0000424>	"WBbt:0005812"
<http://purl.obolibrary.org/obo/CL_0002141>	"FMA:69082"
<http://purl.obolibrary.org/obo/CL_0002646>	"FMA:70577"
<http://purl.obolibrary.org/obo/CL_1000504>	"KUPO:0001017"
<http://purl.obolibrary.org/obo/CL_0000244>	"FMA:66778"
<http://purl.obolibrary.org/obo/CL_0002659>	"FMA:86554"
<http://purl.obolibrary.org/obo/CL_0002659>	"CALOHA:TS-1284"
<http://purl.obolibrary.org/obo/CL_0002244>	"FMA:86483"
<http://purl.obolibrary.org/obo/CL_4023076>	"NIFEXT:55"
<http://purl.obolibrary.org/obo/CL_4023076>	"ILX:0107375"
<http://purl.obolibrary.org/obo/CL_1000682>	"KUPO:0001092"
<http://purl.obolibrary.org/obo/CL_0000918>	"FMA:84794"
<http://purl.obolibrary.org/obo/CL_0000918>	"BTO:0004794"
<http://purl.obolibrary.org/obo/CL_1000368>	"FMA:263166"
<http://purl.obolibrary.org/obo/CL_1000277>	"FMA:15062"
<http://purl.obolibrary.org/obo/CL_0004137>	"BAMS:1061"
<http://purl.obolibrary.org/obo/CL_0002285>	"FMA:67940"
<http://purl.obolibrary.org/obo/CL_1001220>	"KUPO:0001086"
<http://purl.obolibrary.org/obo/CL_0009087>	"EFO:0010712"
<http://purl.obolibrary.org/obo/CL_0002190>	"FMA:86925"
<http://purl.obolibrary.org/obo/CL_0008037>	"SAO:143800623"
<http://purl.obolibrary.org/obo/CL_0008037>	"MESH:D009047"
<http://purl.obolibrary.org/obo/CL_0008037>	"FMA:83660"
<http://purl.obolibrary.org/obo/CL_0002298>	"FMA:72213"
<http://purl.obolibrary.org/obo/CL_1001127>	"KUPO:0001070"
<http://purl.obolibrary.org/obo/CL_0002271>	"FMA:62940"
<http://purl.obolibrary.org/obo/CL_1000323>	"FMA:263061"
<http://purl.obolibrary.org/obo/CL_1000337>	"FMA:263092"
<http://purl.obolibrary.org/obo/CL_0002309>	"BTO:0002509"
<http://purl.obolibrary.org/obo/CL_0002309>	"FMA:83098"
<http://purl.obolibrary.org/obo/CL_0002309>	"MESH:D052680"
<http://purl.obolibrary.org/obo/CL_1000606>	"KUPO:0001015"
<http://purl.obolibrary.org/obo/CL_1000433>	"FMA:70553"
<http://purl.obolibrary.org/obo/CL_1000716>	"KUPO:0001132"
<http://purl.obolibrary.org/obo/CL_0000520>	"MESH:D011387"
<http://purl.obolibrary.org/obo/CL_1000702>	"KUPO:0001113"
<http://purl.obolibrary.org/obo/CL_0004183>	"BAMS:1049"
<http://purl.obolibrary.org/obo/CL_1000696>	"KUPO:0001107"
<http://purl.obolibrary.org/obo/CL_0002584>	"KUPO:0001016"
<http://purl.obolibrary.org/obo/CL_1001607>	"CALOHA:TS-0056"
<http://purl.obolibrary.org/obo/CL_1000341>	"FMA:263100"
<http://purl.obolibrary.org/obo/CL_0000590>	"FMA:18690"
<http://purl.obolibrary.org/obo/CL_0000590>	"BTO:0002850"
<http://purl.obolibrary.org/obo/CL_0002192>	"FMA:83541"
<http://purl.obolibrary.org/obo/CL_1000354>	"FMA:263130"
<http://purl.obolibrary.org/obo/CL_0002380>	"FAO:0000039"
<http://purl.obolibrary.org/obo/CL_1000600>	"KUPO:0001115"
<http://purl.obolibrary.org/obo/CL_1000467>	"FMA:74321"
<http://purl.obolibrary.org/obo/CL_0005015>	"FMA:79801"
<http://purl.obolibrary.org/obo/CL_0000111>	"FMA:84664"
<http://purl.obolibrary.org/obo/CL_1001100>	"KUPO:0001043"
<http://purl.obolibrary.org/obo/CL_1001210>	"KUPO:0001076"
<http://purl.obolibrary.org/obo/CL_1000420>	"FMA:67804"
<http://purl.obolibrary.org/obo/CL_0002618>	"BTO:0004296"
<http://purl.obolibrary.org/obo/CL_0002386>	"FAO:0000035"
<http://purl.obolibrary.org/obo/CL_1000328>	"FMA:263071"
<http://purl.obolibrary.org/obo/CL_1000382>	"FMA:263194"
<http://purl.obolibrary.org/obo/CL_1000492>	"FMA:86738"
<http://purl.obolibrary.org/obo/CL_0002212>	"FMA:84414"
<http://purl.obolibrary.org/obo/CL_0002212>	"BTO:0001813"
<http://purl.obolibrary.org/obo/CL_1001009>	"KUPO:0001041"
<http://purl.obolibrary.org/obo/CL_0002226>	"FMA:67561"
<http://purl.obolibrary.org/obo/CL_1001591>	"CALOHA:TS-1277"
<http://purl.obolibrary.org/obo/CL_0002164>	"FMA:75727"
<http://purl.obolibrary.org/obo/CL_1000374>	"FMA:263178"
<http://purl.obolibrary.org/obo/CL_1000313>	"FMA:263035"
<http://purl.obolibrary.org/obo/CL_1000484>	"FMA:83393"
<http://purl.obolibrary.org/obo/CL_0002267>	"FMA:83410"
<http://purl.obolibrary.org/obo/CL_0002323>	"BTO:0000066"
<http://purl.obolibrary.org/obo/CL_0000612>	"FMA:83542"
<http://purl.obolibrary.org/obo/CL_0000612>	"BTO:0003454"
<http://purl.obolibrary.org/obo/CL_0000581>	"FMA:83025"
<http://purl.obolibrary.org/obo/CL_0000581>	"BTO:0001034"
<http://purl.obolibrary.org/obo/CL_0002087>	"FMA:62855"
<http://purl.obolibrary.org/obo/CL_0002143>	"FMA:69080"
<http://purl.obolibrary.org/obo/CL_1000319>	"FMA:263052"
<http://purl.obolibrary.org/obo/CL_4023100>	"ILX:0770158"
<http://purl.obolibrary.org/obo/CL_0009003>	"http://en.wikipedia.org/wiki/Insect#Midgut"
<http://purl.obolibrary.org/obo/CL_0009003>	"GOC:pr"
<http://purl.obolibrary.org/obo/CL_1000290>	"FMA:223279"
<http://purl.obolibrary.org/obo/CL_0000040>	"CALOHA:TS-1195"
<http://purl.obolibrary.org/obo/CL_0000040>	"FMA:83553"
<http://purl.obolibrary.org/obo/CL_1000411>	"FMA:67757"
<http://purl.obolibrary.org/obo/CL_0002609>	"BTO:0004102"
<http://purl.obolibrary.org/obo/CL_0002609>	"FMA:84104"
<http://purl.obolibrary.org/obo/CL_1000425>	"FMA:69335"
<http://purl.obolibrary.org/obo/CL_0002663>	"FMA:83389"
<http://purl.obolibrary.org/obo/CL_0002198>	"MESH:D024862"
<http://purl.obolibrary.org/obo/CL_0002198>	"FMA:67606"
<http://purl.obolibrary.org/obo/CL_0008046>	"TH:H3.03.00.0.00007"
<http://purl.obolibrary.org/obo/CL_1000854>	"KUPO:0001014"
<http://purl.obolibrary.org/obo/CL_0002217>	"FMA:86564"
<http://purl.obolibrary.org/obo/CL_0002217>	"BTO:0002366"
<http://purl.obolibrary.org/obo/CL_0002261>	"FMA:70627"
<http://purl.obolibrary.org/obo/CL_1000282>	"FMA:17518"
<http://purl.obolibrary.org/obo/CL_0004161>	"BAMS:1028"
<http://purl.obolibrary.org/obo/CL_1000417>	"FMA:67801"
<http://purl.obolibrary.org/obo/CL_1000471>	"FMA:74501"
<http://purl.obolibrary.org/obo/CL_1000346>	"FMA:263112"
<http://purl.obolibrary.org/obo/CL_1000346>	"FMA:263090"
<http://purl.obolibrary.org/obo/CL_1000489>	"FMA:86497"
<http://purl.obolibrary.org/obo/CL_0000645>	"FMA:83503"
<http://purl.obolibrary.org/obo/CL_0000645>	"BTO:0003793"
<http://purl.obolibrary.org/obo/CL_1000332>	"FMA:263082"
<http://purl.obolibrary.org/obo/CL_4023105>	"ILX:0770158"
<http://purl.obolibrary.org/obo/CL_1000288>	"FMA:223277"
<http://purl.obolibrary.org/obo/CL_4023099>	"ILX:0770157"
<http://purl.obolibrary.org/obo/CL_0002655>	"FMA:70732"
<http://purl.obolibrary.org/obo/CL_4023008>	"ILX:0770100"
<http://purl.obolibrary.org/obo/CL_1000364>	"FMA:263158"
<http://purl.obolibrary.org/obo/CL_1001138>	"KUPO:0001081"
<http://purl.obolibrary.org/obo/CL_1000803>	"KUPO:0001093"
<http://purl.obolibrary.org/obo/CL_0002281>	"FMA:62936"
<http://purl.obolibrary.org/obo/CL_1001068>	"KUPO:0001100"
<http://purl.obolibrary.org/obo/CL_0002184>	"FMA:62304"
<http://purl.obolibrary.org/obo/CL_0000955>	"CALOHA:TS-0819"
<http://purl.obolibrary.org/obo/CL_0000955>	"BTO:0001133"
<http://purl.obolibrary.org/obo/CL_1001021>	"KUPO:0001053"
<http://purl.obolibrary.org/obo/CL_1001123>	"KUPO:0001066"
<http://purl.obolibrary.org/obo/CL_1000333>	"FMA:263084"
<http://purl.obolibrary.org/obo/CL_1000287>	"FMA:223276"
<http://purl.obolibrary.org/obo/CL_0002305>	"FMA:70981"
<http://purl.obolibrary.org/obo/CL_0002305>	"KUPO:0001055"
<http://purl.obolibrary.org/obo/CL_4023049>	"ILX:0770157"
<http://purl.obolibrary.org/obo/CL_4030055>	"FMA:84155"
<http://purl.obolibrary.org/obo/CL_0004139>	"BAMS:1065"
<http://purl.obolibrary.org/obo/CL_1001217>	"KUPO:0001083"
<http://purl.obolibrary.org/obo/CL_0002287>	"FMA:62380"
<http://purl.obolibrary.org/obo/CL_0000637>	"FMA:83089"
<http://purl.obolibrary.org/obo/CL_0002245>	"FMA:83601"
<http://purl.obolibrary.org/obo/CL_1001575>	"CALOHA:TS-1251"
<http://purl.obolibrary.org/obo/CL_0002148>	"FMA:87170"
<http://purl.obolibrary.org/obo/CL_0002148>	"CALOHA:TS-0195"
<http://purl.obolibrary.org/obo/CL_0000504>	"BTO:0002692"
<http://purl.obolibrary.org/obo/CL_1000721>	"KUPO:0001137"
<http://purl.obolibrary.org/obo/CL_0002080>	"FMA:62455"
<http://purl.obolibrary.org/obo/CL_1000397>	"FMA:62817"
<http://purl.obolibrary.org/obo/CL_0000683>	"MESH:D063928"
<http://purl.obolibrary.org/obo/CL_0002313>	"FMA:74390"
<http://purl.obolibrary.org/obo/CL_0002313>	"FMA:86774"
<http://purl.obolibrary.org/obo/CL_0002313>	"CALOHA:TS-1280"
<http://purl.obolibrary.org/obo/CL_0002078>	"FMA:69076"
<http://purl.obolibrary.org/obo/CL_1001221>	"KUPO:0001087"
<http://purl.obolibrary.org/obo/CL_1000350>	"FMA:263122"
<http://purl.obolibrary.org/obo/CL_0002390>	"FAO:0000030"
<http://purl.obolibrary.org/obo/CL_0002133>	"FMA:256169"
<http://purl.obolibrary.org/obo/CL_0002641>	"FMA:256141"
<http://purl.obolibrary.org/obo/CL_0002237>	"FMA:74225"
<http://purl.obolibrary.org/obo/CL_1001609>	"CALOHA:TS-0643"
<http://purl.obolibrary.org/obo/CL_0002286>	"FMA:62381"
<http://purl.obolibrary.org/obo/CL_1000338>	"FMA:263094"
<http://purl.obolibrary.org/obo/CL_0002654>	"FMA:70733"
<http://purl.obolibrary.org/obo/CL_0000010>	"MESH:D002478"
<http://purl.obolibrary.org/obo/CL_0002096>	"FMA:223275"
<http://purl.obolibrary.org/obo/CL_0000550>	"FMA:83506"
<http://purl.obolibrary.org/obo/CL_1000505>	"KUPO:0001018"
<http://purl.obolibrary.org/obo/CL_0002647>	"FMA:70580"
<http://purl.obolibrary.org/obo/CL_1000324>	"FMA:263063"
<http://purl.obolibrary.org/obo/CL_1000434>	"FMA:70555"
<http://purl.obolibrary.org/obo/CL_1000717>	"KUPO:0001133"
<http://purl.obolibrary.org/obo/CL_1000697>	"KUPO:0001108"
<http://purl.obolibrary.org/obo/CL_0000355>	"FMA:86767"
<http://purl.obolibrary.org/obo/CL_0000411>	"WBbt:0007846"
<http://purl.obolibrary.org/obo/CL_1000391>	"FMA:59175"
<http://purl.obolibrary.org/obo/CL_0000835>	"FMA:83524"
<http://purl.obolibrary.org/obo/CL_0000835>	"BTO:0000187"
<http://purl.obolibrary.org/obo/CL_4023077>	"ILX:0777212"
<http://purl.obolibrary.org/obo/CL_0002098>	"FMA:67967"
<http://purl.obolibrary.org/obo/CL_4023187>	"NIFEXT:44"
<http://purl.obolibrary.org/obo/CL_4023160>	"ILX:0102311"
<http://purl.obolibrary.org/obo/CL_0000655>	"FMA:18646"
<http://purl.obolibrary.org/obo/CL_0000655>	"BTO:0003094"
<http://purl.obolibrary.org/obo/CL_0002263>	"FMA:69324"
<http://purl.obolibrary.org/obo/CL_0000334>	"FAO:0000032"
<http://purl.obolibrary.org/obo/CL_0000334>	"BTO:0002307"
<http://purl.obolibrary.org/obo/CL_1000355>	"FMA:263132"
<http://purl.obolibrary.org/obo/CL_0000641>	"FMA:83626"
<http://purl.obolibrary.org/obo/CL_0002381>	"FAO:0000025"
<http://purl.obolibrary.org/obo/CL_1000601>	"KUPO:0001116"
<http://purl.obolibrary.org/obo/CL_0004124>	"BAMS:1050"
<http://purl.obolibrary.org/obo/CL_0002227>	"FMA:70949"
<http://purl.obolibrary.org/obo/CL_0000568>	"MESH:D001078"
<http://purl.obolibrary.org/obo/CL_0000568>	"FMA:83114"
<http://purl.obolibrary.org/obo/CL_0000568>	"BTO:0003866"
<http://purl.obolibrary.org/obo/CL_0000375>	"BTO:0002051"
<http://purl.obolibrary.org/obo/CL_0004117>	"BAMS:1009"
<http://purl.obolibrary.org/obo/CL_0000541>	"FMA:83377"
<http://purl.obolibrary.org/obo/CL_0000541>	"BTO:0003217"
<http://purl.obolibrary.org/obo/CL_0002194>	"FMA:83552"
<http://purl.obolibrary.org/obo/CL_0002213>	"FMA:84449"
<http://purl.obolibrary.org/obo/CL_1001592>	"CALOHA:TS-1278"
<http://purl.obolibrary.org/obo/CL_0000104>	"FMA:67287"
<http://purl.obolibrary.org/obo/CL_0002290>	"FMA:84058"
<http://purl.obolibrary.org/obo/CL_0002165>	"FMA:79800"
<http://purl.obolibrary.org/obo/CL_0000596>	"FAO:0000017"
<http://purl.obolibrary.org/obo/CL_0000339>	"FMA:70564"
<http://purl.obolibrary.org/obo/CL_1001585>	"CALOHA:TS-1271"
<http://purl.obolibrary.org/obo/CL_1000375>	"FMA:263180"
<http://purl.obolibrary.org/obo/CL_1000891>	"KUPO:0001029"
<http://purl.obolibrary.org/obo/CL_0002158>	"FMA:70558"
<http://purl.obolibrary.org/obo/CL_1001598>	"CALOHA:TS-1286"
<http://purl.obolibrary.org/obo/CL_1001598>	"FMA:86928"
<http://purl.obolibrary.org/obo/CL_4023101>	"ILX:0770161"
<http://purl.obolibrary.org/obo/CL_0002221>	"FMA:86549"
<http://purl.obolibrary.org/obo/CL_1000468>	"FMA:74469"
<http://purl.obolibrary.org/obo/CL_0000588>	"FMA:83027"
<http://purl.obolibrary.org/obo/CL_0000588>	"BTO:0002516"
<http://purl.obolibrary.org/obo/CL_0009093>	"EFO:0010709"
<http://purl.obolibrary.org/obo/CL_0000605>	"FAO:0000023"
<http://purl.obolibrary.org/obo/CL_1000412>	"KUPO:0001097"
<http://purl.obolibrary.org/obo/CL_1000412>	"FMA:67760"
<http://purl.obolibrary.org/obo/CL_0004162>	"BAMS:1029"
<http://purl.obolibrary.org/obo/CL_0002200>	"FMA:87169"
<http://purl.obolibrary.org/obo/CL_1000708>	"KUPO:0001119"
<http://purl.obolibrary.org/obo/CL_0002152>	"FMA:86486"
<http://purl.obolibrary.org/obo/CL_0000109>	"MESH:D059331"
<http://purl.obolibrary.org/obo/CL_1000314>	"FMA:263038"
<http://purl.obolibrary.org/obo/CL_1000283>	"FMA:17519"
<http://purl.obolibrary.org/obo/CL_1001142>	"KUPO:0001085"
<http://purl.obolibrary.org/obo/CL_1000418>	"FMA:67802"
<http://purl.obolibrary.org/obo/CL_0002656>	"FMA:86489"
<http://purl.obolibrary.org/obo/CL_1000472>	"FMA:74502"
<http://purl.obolibrary.org/obo/CL_0000633>	"FMA:79799"
<http://purl.obolibrary.org/obo/CL_0000582>	"FMA:84197"
<http://purl.obolibrary.org/obo/CL_0002090>	"WBbt:0008429"
<http://purl.obolibrary.org/obo/CL_0002090>	"EHDAA2:0004716"
<http://purl.obolibrary.org/obo/CL_0002090>	"XAO:0000262"
